50	52
50	52
50	52
50	52
50	52
50	52
50	52
50	52
50	52
50	52
50	52
50	52
50	52
50	52
50	52
50	52
50	52
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
52	52
52	52
52	52
52	52
52	52
52	52
52	52
52	52
52	52
52	52
52	52
46	46
46	46
46	46
46	46
46	46
46	46
46	46
46	46
46	46
46	46
46	46
46	46
46	46
46	46
46	46
46	46
46	46
48	52
48	52
48	52
48	52
48	52
48	52
48	52
48	52
48	52
48	52
48	52
48	52
48	52
48	52
48	52
48	52
48	52
48	52
48	52
48	52
48	52
48	52
48	52
48	52
48	52
48	52
48	52
48	52
48	52
48	50
48	50
48	50
48	50
48	50
48	50
48	50
48	50
48	50
48	50
48	50
48	50
48	50
48	50
48	50
48	50
48	50
48	50
48	50
48	50
48	50
48	50
48	50
48	50
48	50
48	50
48	50
48	50
48	50
48	50
48	50
48	50
48	50
48	50
48	50
48	50
48	50
48	50
48	50
48	50
48	50
48	50
48	50
48	50
48	50
48	50
48	50
48	50
48	50
48	50
48	50
48	50
48	50
48	50
48	50
48	50
48	50
48	50
48	48
48	48
48	48
48	48
48	48
48	48
48	48
48	48
48	48
48	48
48	48
48	48
48	48
48	48
48	48
48	48
48	48
48	48
48	48
48	48
48	48
48	48
48	48
48	48
48	48
48	48
48	48
48	48
48	48
48	48
48	48
48	48
48	48
48	48
48	48
48	48
48	48
48	48
48	48
48	48
48	48
48	48
48	48
48	48
48	48
48	48
48	48
48	48
48	48
48	48
48	48
48	48
48	48
48	48
48	48
48	48
48	48
48	48
50	50
50	50
50	50
50	50
50	50
50	50
50	50
50	50
50	50
50	50
50	50
50	50
50	50
50	50
50	50
50	50
50	50
50	50
50	50
50	50
50	50
50	50
50	50
50	50
50	50
50	50
50	50
