44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	44
44	46
44	46
44	46
44	46
44	46
44	46
44	46
44	46
44	46
44	46
44	46
44	46
44	46
44	46
44	46
44	46
44	46
44	46
44	46
44	46
44	46
44	46
44	46
44	46
44	46
44	46
44	46
44	46
44	46
44	46
44	46
44	46
44	46
44	46
44	46
44	46
44	46
44	46
44	46
44	46
44	46
44	46
44	46
44	46
44	46
44	46
44	46
44	46
44	46
44	46
44	46
44	48
44	48
44	48
44	48
44	48
44	48
44	48
44	48
44	48
44	48
44	48
44	48
44	48
44	48
44	48
44	48
44	48
44	48
44	48
44	48
44	48
44	48
44	48
44	48
44	48
44	48
44	48
44	48
44	48
44	48
44	48
44	48
44	48
44	48
44	48
44	48
44	48
44	48
44	48
44	48
44	48
44	48
44	48
44	48
44	48
44	48
44	48
44	48
44	48
44	48
44	48
44	48
44	48
44	48
44	48
44	48
44	48
44	48
44	48
44	48
44	48
44	48
44	48
44	48
44	48
44	48
44	48
44	48
44	48
44	48
44	48
44	48
44	48
44	48
44	48
44	48
44	48
44	48
44	48
44	48
44	48
44	48
44	48
44	48
44	48
44	48
44	48
44	48
44	48
44	48
44	48
44	48
44	48
44	48
44	48
44	48
44	48
44	48
44	48
44	48
44	48
44	48
44	50
44	50
44	50
44	50
44	50
44	50
44	50
44	50
44	50
44	50
44	50
44	50
44	50
44	50
44	50
44	50
44	50
44	50
44	50
44	50
44	50
44	50
44	50
44	50
44	50
44	50
44	50
44	50
44	50
44	50
44	50
44	50
44	50
44	50
44	50
44	50
44	50
